priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
2.288176,6.316968,39.5,2.328,26.132,MEDICO,2024-07-07
2.2285085,6.2034225,38.79,2.287,25.672,MEDICO,2024-07-13
2.1496036,5.880378,36.77,2.17,24.361,MEDICO,2024-07-20
2.262408,6.115465,38.24,2.255,25.315,MEDICO,2024-07-27
2.1810956,6.046698,37.81,2.23,25.036,MEDICO,2024-08-03
2.1931214,6.12506,38.3,2.258,25.354,MEDICO,2024-08-10
2.1410134,5.97953,36.300972,2.241,25.159,MEDICO,2024-08-17
2.2942266,6.20822,37.68932,2.281,24.613,MEDICO,2024-08-24
2.6537788,7.3772593,44.78641,2.703,29.157,MEDICO,2024-09-01
2.6388214,7.335679,44.53398,2.688,28.995,MEDICO,2024-09-08
2.583019,7.180554,43.592236,2.632,28.392,MEDICO,2024-09-15
2.7382026,7.580362,46.01942,2.776,29.946,MEDICO,2024-09-21
2.929339,8.143291,49.436893,2.979,32.134,MEDICO,2024-09-28
2.876413,7.996162,48.54369,2.926,31.562,MEDICO,2024-10-05
2.7613566,7.676316,46.601944,2.81,30.319,MEDICO,2024-10-12
2.815433,7.8266435,47.514565,2.864,30.903,MEDICO,2024-10-19
