priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
1.4211897,5.041048,123.48708,1.568,44.58,MEDPLUS,2024-07-07
1.4300001,5.072682,122.90146,1.577,44.832,MEDPLUS,2024-07-13
1.4267952,5.060254,123.50183,1.574,44.733,MEDPLUS,2024-07-20
1.4492,5.03427,121.97081,1.566,44.526,MEDPLUS,2024-07-27
1.4310449,5.071929,106.38231,1.577,44.826,MEDPLUS,2024-08-03
1.3346225,4.852376,102.099846,1.464,39.081,MEDPLUS,2024-08-10
1.3182355,4.836936,100.974846,1.457,38.876,MEDPLUS,2024-08-17
1.3016369,4.7827067,100.0,1.445,38.575,MEDPLUS,2024-08-24
1.3972294,5.11712,107.5,1.536,41.005,MEDPLUS,2024-09-01
1.4977362,5.5046315,114.91351,1.642,43.821,MEDPLUS,2024-09-08
1.4503018,5.3298936,112.32539,1.594,42.551,MEDPLUS,2024-09-15
1.368026,5.028244,105.13386,1.512,40.359,MEDPLUS,2024-09-21
1.372741,5.0395417,105.2044,1.515,40.441,MEDPLUS,2024-09-28
1.3415917,4.9310837,103.10236,1.486,39.653,MEDPLUS,2024-10-05
1.3665916,5.022972,105.18928,1.511,40.321,MEDPLUS,2024-10-12
1.3972266,5.1355724,107.54731,1.541,41.139,MEDPLUS,2024-10-19
