Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.306834,147210000.0,35400000.0,74660000.0,2057340000.0,147210000.0,72550000.0,-21480000.0,21480000.0,35400000.0,35400000.0,2482220000.0,,,,,35400000.0,35400000.0,0.0,35400000.0,0.0,35400000.0,35400000.0,15670000.0,51070000.0,23150000.0,-21480000.0,21480000.0,49400000.0,424880000.0,217230000.0,74660000.0,74660000.0,474280000.0,2057340000.0,2531620000.0,2531620000.0,2024-03-31
0.0,0.299974,104390000.0,26440000.0,47730000.0,1747860000.0,104390000.0,56660000.0,-18890000.0,18890000.0,26440000.0,26440000.0,2329970000.0,48072727.0,48072727.0,0.55,0.55,26440000.0,26440000.0,0.0,26440000.0,0.0,26440000.0,26440000.0,11330000.0,37770000.0,19500000.0,-18890000.0,18890000.0,37160000.0,582110000.0,182520000.0,47730000.0,47730000.0,619270000.0,1747860000.0,2367130000.0,2367130000.0,2023-12-31
0.0,0.235199,125240000.0,37730000.0,48470000.0,1871320000.0,125240000.0,76770000.0,-27450000.0,27450000.0,37730000.0,37730000.0,2488880000.0,47759494.0,47759494.0,0.79,0.79,37730000.0,37730000.0,0.0,37730000.0,0.0,37720000.0,37720000.0,11600000.0,49320000.0,27320000.0,-27450000.0,27450000.0,49450000.0,617560000.0,221180000.0,48470000.0,48470000.0,667010000.0,1871320000.0,2538330000.0,2538330000.0,2023-06-30
0.0,0.295465,103040000.0,16000000.0,58570000.0,2581550000.0,103040000.0,44470000.0,-10240000.0,21760000.0,16000000.0,16000000.0,2398280000.0,,,,,16000000.0,16000000.0,0.0,16000000.0,0.0,16000000.0,16000000.0,6710000.0,22710000.0,-3790000.0,-10240000.0,21760000.0,29830000.0,-183270000.0,-520790000.0,58570000.0,58570000.0,-153440000.0,2581550000.0,2428110000.0,2428110000.0,2023-03-31
0.0,0.216775,133370000.0,45850000.0,43880000.0,1445250000.0,133370000.0,89490000.0,-30950000.0,30950000.0,45850000.0,45850000.0,1934430000.0,42453704.0,42453704.0,1.08,1.08,45850000.0,45850000.0,0.0,45850000.0,0.0,45850000.0,45850000.0,12690000.0,58540000.0,1440000.0,-30950000.0,30950000.0,88050000.0,489180000.0,161620000.0,43880000.0,43880000.0,577230000.0,1445250000.0,2022480000.0,2022480000.0,2022-12-31
0.0,0.265815,156080000.0,59190000.0,57060000.0,2160130000.0,156080000.0,99020000.0,-18400000.0,18400000.0,59190000.0,59190000.0,2783780000.0,47733871.0,47733871.0,1.24,1.24,59190000.0,59190000.0,0.0,59190000.0,0.0,59190000.0,59190000.0,21430000.0,80620000.0,23560000.0,-18400000.0,18400000.0,75460000.0,623650000.0,214490000.0,57060000.0,57060000.0,699110000.0,2160130000.0,2859240000.0,2859240000.0,2024-06-30 00:00:00
